run_id,version,trade_id,symbol,side,entry_time,entry_price,exit_time,exit_price,sl,tp,exit_reason,risk_reward_at_open,heat_pips,mae_pips,mfe_pips,duration_minutes,profit_pips,r_multiple,soft_exit_saved,soft_exit_outcome,m5_prev_open,m5_prev_high,m5_prev_low,m5_prev_close,m5_prev_volume,m5_last_open,m5_last_high,m5_last_low,m5_last_close,m5_last_volume,m5_close_open,m5_close_high,m5_close_low,m5_close_close,m5_close_volume,m15_ema20,m15_ema50,m15_ema200,m15_rsi,m15_macd_hist,m15_atr,m15_trend,h1_ema20,h1_ema50,h1_ema200,h1_rsi,h1_macd_hist,h1_atr,h1_trend,close_m15_ema20,close_m15_ema50,close_m15_ema200,close_m15_rsi,close_m15_macd_hist,close_m15_atr,close_m15_trend,close_h1_ema20,close_h1_ema50,close_h1_ema200,close_h1_rsi,close_h1_macd_hist,close_h1_atr,close_h1_trend
grid_20251108T163755,1,USDJPY-2025-10-02T10:50:00.000Z-10,USDJPY,SELL,2025-10-02T10:50:00.000Z,146.657,2025-10-02T11:40:00.000Z,146.785,146.785,146.401,hard_sl,2,14,14,4.1,50,-12.8,-1,0,,146.731,146.735,146.692,146.69501,,146.698,146.71899,146.655,146.657,,146.73399,146.797,146.72501,146.75999,,146.84582,146.98109,147.40424,33.01,-0.0241,0.10936,bearish,147.03038,147.39997,148.27667,31.56,-0.0193,0.20372,bearish,146.81015,146.95007,147.3864,43.25,-0.0004,0.10301,bearish,147.00768,147.3761,148.26968,38.85,-0.0155,0.21772,bearish
grid_20251108T163755,1,USDJPY-2025-10-07T15:20:00.000Z-11,USDJPY,BUY,2025-10-07T15:20:00.000Z,151.11301,2025-10-07T17:15:00.000Z,151.41703,150.961,151.41703,hard_tp,2,6.5,6.5,31.4,115,30.4,2,0,,151.048,151.051,150.976,151.034,,151.034,151.121,151.026,151.11301,,151.366,151.427,151.35699,151.40401,,150.93898,150.75535,149.79068,66.16,0.0158,0.13921,bullish,150.64227,149.90012,148.63396,77.5,0.0043,0.19957,bullish,151.12667,150.8948,149.95172,77.39,0.0244,0.13271,bullish,150.78404,150.01721,148.66112,82.36,0.0302,0.21536,bullish
grid_20251108T163755,1,USDJPY-2025-10-07T15:55:00.000Z-12,USDJPY,BUY,2025-10-07T15:55:00.000Z,151.175,2025-10-07T17:30:00.000Z,151.45899,151.033,151.45899,hard_tp,2,8,8,32.1,95,28.4,2,0,,151.069,151.133,151.048,151.118,,151.11501,151.177,151.105,151.175,,151.442,151.496,151.436,151.48801,,150.97663,150.78529,149.83075,68.25,0.0138,0.13235,bullish,150.64227,149.90012,148.63396,77.5,0.0043,0.19957,bullish,151.15937,150.91733,149.97167,78.4,0.0267,0.12636,bullish,150.78404,150.01721,148.66112,82.36,0.0302,0.21536,bullish
grid_20251108T163755,1,USDJPY-2025-10-08T00:00:00.000Z-13,USDJPY,BUY,2025-10-08T00:00:00.000Z,152.201,2025-10-08T08:55:00.000Z,152.72502,151.93899,152.72502,hard_tp,2,7.1,7.1,58.6,535,52.4,2,0,,152.018,152.071,151.99001,152.05499,,152.052,152.222,152.052,152.201,,152.62399,152.787,152.62,152.748,,151.88221,151.55561,150.52338,81.75,0.0017,0.1095,bullish,151.38697,150.49343,148.76959,87.39,0.056,0.25214,bullish,152.45618,152.23153,151.00062,67.17,0.009,0.1545,bullish,151.99748,151.03987,148.87957,80.94,-0.0006,0.24486,bullish
grid_20251108T163755,1,USDJPY-2025-10-08T00:05:00.000Z-14,USDJPY,BUY,2025-10-08T00:05:00.000Z,152.315,2025-10-08T09:55:00.000Z,152.99498,151.97501,152.99498,hard_tp,2,18.5,18.5,68.3,590,68,2,0,,152.052,152.222,152.052,152.201,,152.201,152.336,152.19901,152.315,,152.97501,152.998,152.953,152.972,,151.88221,151.55561,150.52338,81.75,0.0017,0.1095,bullish,151.38697,150.49343,148.76959,87.39,0.056,0.25214,bullish,152.60016,152.32839,151.05686,73.19,0.0467,0.14928,bullish,152.09029,151.11563,148.89563,83.27,0.0133,0.24964,bullish
grid_20251108T163755,1,USDJPY-2025-10-08T02:50:00.000Z-15,USDJPY,BUY,2025-10-08T02:50:00.000Z,152.448,2025-10-08T05:25:00.000Z,152.298,152.298,152.748,hard_sl,2,15.2,15.2,11.6,155,-15,-1,0,,152.395,152.40601,152.313,152.353,,152.35201,152.46001,152.3,152.448,,152.32899,152.353,152.29601,152.32201,,152.25646,151.86735,150.71204,68.65,0.0026,0.16657,bullish,151.59553,150.65073,148.79973,83.82,0.0684,0.27007,bullish,152.35237,152.04904,150.84147,52.34,-0.045,0.10536,bullish,151.80202,150.84764,148.83863,78.66,0.0167,0.25393,bullish
grid_20251108T163755,1,USDJPY-2025-10-08T02:55:00.000Z-16,USDJPY,BUY,2025-10-08T02:55:00.000Z,152.483,2025-10-08T05:35:00.000Z,152.285,152.285,152.879,hard_sl,2,20.2,20.2,8.1,160,-19.8,-1,0,,152.35201,152.46001,152.3,152.448,,152.457,152.48599,152.44099,152.483,,152.29401,152.338,152.28101,152.332,,152.25646,151.86735,150.71204,68.65,0.0026,0.16657,bullish,151.59553,150.65073,148.79973,83.82,0.0684,0.27007,bullish,152.35405,152.06164,150.85348,55.51,-0.0431,0.10607,bullish,151.80202,150.84764,148.83863,78.66,0.0167,0.25393,bullish
grid_20251108T163755,1,USDJPY-2025-10-08T10:30:00.000Z-17,USDJPY,BUY,2025-10-08T10:30:00.000Z,152.864,2025-10-08T10:55:00.000Z,152.741,152.741,153.11,hard_sl,2,21.9,21.9,7.3,25,-12.3,-1,0,,152.79201,152.812,152.756,152.789,,152.78999,152.87199,152.77699,152.864,,152.88901,152.914,152.645,152.72701,,152.66139,152.38577,151.09577,63.69,0.0215,0.15564,bullish,152.15093,151.17882,148.91051,72.79,0.001,0.26257,bullish,152.66764,152.39914,151.10758,55.91,0.0072,0.16971,bullish,152.15093,151.17882,148.91051,72.79,0.001,0.26257,bullish
grid_20251108T163755,1,USDJPY-2025-10-09T16:10:00.000Z-18,USDJPY,BUY,2025-10-09T16:10:00.000Z,153.09199,2025-10-09T17:00:00.000Z,152.97301,152.97301,153.32996,hard_sl,2,18.7,18.7,5.4,50,-11.9,-1,0,,153.01401,153.061,153.009,153.035,,153.036,153.10001,153.03301,153.09199,,152.99899,153.008,152.905,152.951,,152.94093,152.8263,152.45474,58.35,0.0253,0.23207,bullish,152.76771,152.27435,149.39354,60.38,0.0071,0.31471,bullish,152.97318,152.85778,152.49336,55.06,-0.0012,0.15472,bullish,152.79422,152.30463,149.41592,61.46,0.0091,0.31935,bullish
grid_20251108T163755,1,USDJPY-2025-10-09T16:30:00.000Z-19,USDJPY,BUY,2025-10-09T16:30:00.000Z,153.121,2025-10-09T16:55:00.000Z,153.008,153.008,153.34701,hard_sl,2,13.2,13.2,2.5,25,-11.3,-1,0,,153.08099,153.09599,153.023,153.03101,,153.037,153.125,153.03,153.121,,153.035,153.052,152.989,153.00301,,152.96203,152.84401,152.47424,57.29,0.0118,0.18229,bullish,152.76771,152.27435,149.39354,60.38,0.0071,0.31471,bullish,152.96593,152.85024,152.48338,53.42,0.0028,0.16536,bullish,152.76771,152.27435,149.39354,60.38,0.0071,0.31471,bullish
grid_20251108T163755,1,USDJPY-2025-10-10T18:05:00.000Z-20,USDJPY,SELL,2025-10-10T18:05:00.000Z,151.769,2025-10-10T20:50:00.000Z,151.479,151.914,151.479,hard_tp,2,9.2,9.2,61.5,165,29,2,0,,151.85899,151.899,151.825,151.826,,151.826,151.851,151.76401,151.769,,151.681,151.685,151.15401,151.181,,152.08625,152.37823,152.73511,33.38,-0.01,0.23272,bearish,152.43812,152.46752,149.93442,27.79,-0.1174,0.32764,bearish,151.75106,152.10335,152.67142,19.5,-0.0154,0.151,bearish,152.23967,152.38166,149.96802,20.5,-0.1492,0.34086,bearish
grid_20251108T163755,1,USDJPY-2025-10-10T18:25:00.000Z-21,USDJPY,SELL,2025-10-10T18:25:00.000Z,151.76401,2025-10-10T19:35:00.000Z,151.54005,151.87599,151.54005,hard_tp,2,4.2,4.2,24.1,70,22.4,2,0,,151.83501,151.86099,151.78799,151.815,,151.81799,151.819,151.746,151.76401,,151.62199,151.632,151.52299,151.547,,152.05556,152.35414,152.73024,31.85,-0.0084,0.22421,bearish,152.43812,152.46752,149.93442,27.79,-0.1174,0.32764,bearish,151.90572,152.23162,152.70286,27.33,-0.0029,0.14122,bearish,152.35764,152.43322,149.95254,25.99,-0.1232,0.33586,bearish
grid_20251108T163755,1,USDJPY-2025-10-10T20:50:00.000Z-22,USDJPY,SELL,2025-10-10T20:50:00.000Z,151.181,2025-10-10T20:55:00.000Z,151.119,151.743,150.057,close_fn,2,5.8,5.8,6.2,5,6.2,0.11,0,,151.673,151.728,151.66499,151.681,,151.681,151.685,151.15401,151.181,,151.179,151.239,151.119,151.119,,151.75106,152.10335,152.67142,19.5,-0.0154,0.151,bearish,152.23967,152.38166,149.96802,20.5,-0.1492,0.34086,bearish,151.75106,152.10335,152.67142,19.5,-0.0154,0.151,bearish,152.23967,152.38166,149.96802,20.5,-0.1492,0.34086,bearish
