run_id,version,trade_id,symbol,side,entry_time,entry_price,exit_time,exit_price,sl,tp,exit_reason,risk_reward_at_open,heat_pips,mae_pips,mfe_pips,duration_minutes,profit_pips,r_multiple,soft_exit_saved,soft_exit_outcome,m5_prev_open,m5_prev_high,m5_prev_low,m5_prev_close,m5_prev_volume,m5_last_open,m5_last_high,m5_last_low,m5_last_close,m5_last_volume,m5_close_open,m5_close_high,m5_close_low,m5_close_close,m5_close_volume,m15_ema20,m15_ema50,m15_ema200,m15_rsi,m15_macd_hist,m15_atr,m15_trend,h1_ema20,h1_ema50,h1_ema200,h1_rsi,h1_macd_hist,h1_atr,h1_trend,close_m15_ema20,close_m15_ema50,close_m15_ema200,close_m15_rsi,close_m15_macd_hist,close_m15_atr,close_m15_trend,close_h1_ema20,close_h1_ema50,close_h1_ema200,close_h1_rsi,close_h1_macd_hist,close_h1_atr,close_h1_trend
grid_20251108T112458,1,NZDUSD-2025-09-29T19:35:00.000Z-0,NZDUSD,SELL,2025-09-29T19:35:00.000Z,0.57817,2025-09-29T22:45:00.000Z,0.57797,0.57857,0.57769,soft_exit,1.2,1.67,1.67,4.01,190,2.01,0.5,0,TP,0.57834,0.57837,0.57834,0.57837,,0.5783,0.5783,0.57817,0.57817,,0.57797,0.57803,0.57797,0.57797,,0.57838,0.57845,0.5775,41.12,0,0.00019,bearish,0.57836,0.57855,0.58433,48.08,-0.0001,0.00061,bearish,0.57804,0.57824,0.57759,44.66,0,0.00019,bearish,0.57823,0.57847,0.58403,46.85,-0.0001,0.00055,bearish
grid_20251108T112458,1,NZDUSD-2025-09-29T19:40:00.000Z-1,NZDUSD,SELL,2025-09-29T19:40:00.000Z,0.57807,2025-09-29T22:45:00.000Z,0.57797,0.57852,0.57753,soft_exit,1.2,2.67,2.67,3.01,185,1,0.22,1,SL,0.5783,0.5783,0.57817,0.57817,,0.57813,0.57813,0.57807,0.57807,,0.57797,0.57803,0.57797,0.57797,,0.57838,0.57845,0.5775,41.12,0,0.00019,bearish,0.57836,0.57855,0.58433,48.08,-0.0001,0.00061,bearish,0.57804,0.57824,0.57759,44.66,0,0.00019,bearish,0.57823,0.57847,0.58403,46.85,-0.0001,0.00055,bearish
grid_20251108T112458,1,NZDUSD-2025-09-29T21:15:00.000Z-2,NZDUSD,SELL,2025-09-29T21:15:00.000Z,0.578,2025-09-29T22:45:00.000Z,0.57797,0.57849,0.57742,soft_exit,1.2,0.33,0.33,2.34,90,0.33,0.07,1,SL,0.57834,0.57834,0.57817,0.57817,,0.57817,0.57817,0.578,0.578,,0.57797,0.57803,0.57797,0.57797,,0.57818,0.57834,0.57755,40.78,0,0.00019,bearish,0.57826,0.57849,0.58413,45.28,-0.0001,0.00058,bearish,0.57804,0.57824,0.57759,44.66,0,0.00019,bearish,0.57823,0.57847,0.58403,46.85,-0.0001,0.00055,bearish
grid_20251108T112458,1,NZDUSD-2025-09-29T21:25:00.000Z-3,NZDUSD,SELL,2025-09-29T21:25:00.000Z,0.5779,2025-09-29T22:45:00.000Z,0.57797,0.57832,0.5774,soft_exit,1.2,1.34,1.34,1.34,80,-0.67,-0.16,1,SL,0.57793,0.57793,0.57793,0.57793,,0.5778,0.5779,0.5778,0.5779,,0.57797,0.57803,0.57797,0.57797,,0.57818,0.57834,0.57755,40.78,0,0.00019,bearish,0.57826,0.57849,0.58413,45.28,-0.0001,0.00058,bearish,0.57804,0.57824,0.57759,44.66,0,0.00019,bearish,0.57823,0.57847,0.58403,46.85,-0.0001,0.00055,bearish
grid_20251108T112458,1,NZDUSD-2025-09-29T22:25:00.000Z-4,NZDUSD,SELL,2025-09-29T22:25:00.000Z,0.57777,2025-09-29T22:45:00.000Z,0.57797,0.57817,0.57729,soft_exit,1.2,2.67,2.67,0,20,-2,-0.5,1,SL,0.57787,0.57793,0.57787,0.57793,,0.57797,0.578,0.57777,0.57777,,0.57797,0.57803,0.57797,0.57797,,0.57806,0.57826,0.57758,38.67,0,0.00018,bearish,0.57823,0.57847,0.58403,46.85,-0.0001,0.00055,bearish,0.57804,0.57824,0.57759,44.66,0,0.00019,bearish,0.57823,0.57847,0.58403,46.85,-0.0001,0.00055,bearish
grid_20251108T112458,1,NZDUSD-2025-09-30T06:05:00.000Z-5,NZDUSD,BUY,2025-09-30T06:05:00.000Z,0.57964,2025-09-30T09:00:00.000Z,0.58005,0.57855,0.58095,soft_exit,1.2,5.03,5.03,10.77,175,4.04,0.37,0,,0.57907,0.57907,0.57907,0.57907,,0.57931,0.57964,0.57931,0.57964,,0.58018,0.58018,0.58005,0.58005,,0.57894,0.57864,0.57787,63.23,0,0.00045,bullish,0.57863,0.57858,0.58331,63.52,0.0001,0.00065,bullish,0.57978,0.57921,0.57806,49.65,0,0.00055,bullish,0.57899,0.57875,0.58312,59.57,0.0002,0.00074,bullish
grid_20251108T112458,1,NZDUSD-2025-09-30T06:10:00.000Z-6,NZDUSD,BUY,2025-09-30T06:10:00.000Z,0.57971,2025-09-30T08:15:00.000Z,0.58066,0.57892,0.58066,hard_tp,1.2,5.71,5.71,9.76,125,9.45,1.2,0,,0.57931,0.57964,0.57931,0.57964,,0.57968,0.57971,0.57968,0.57971,,0.58062,0.58069,0.58062,0.58069,,0.57894,0.57864,0.57787,63.23,0,0.00045,bullish,0.57863,0.57858,0.58331,63.52,0.0001,0.00065,bullish,0.57967,0.5791,0.57801,62.22,0.0001,0.00052,bullish,0.57891,0.57871,0.58319,65.56,0.0002,0.00073,bullish
grid_20251108T112458,1,NZDUSD-2025-09-30T07:50:00.000Z-7,NZDUSD,BUY,2025-09-30T07:50:00.000Z,0.58001,2025-09-30T09:00:00.000Z,0.58005,0.57899,0.58124,soft_exit,1.2,0,0,7.07,70,0.34,0.03,0,,0.57988,0.57991,0.57958,0.57958,,0.57981,0.58001,0.57981,0.58001,,0.58018,0.58018,0.58005,0.58005,,0.5795,0.57898,0.57798,61.35,0,0.00054,bullish,0.57878,0.57865,0.58325,65.56,0.0002,0.00072,bullish,0.57978,0.57921,0.57806,49.65,0,0.00055,bullish,0.57899,0.57875,0.58312,59.57,0.0002,0.00074,bullish
grid_20251108T112458,1,NZDUSD-2025-09-30T07:55:00.000Z-8,NZDUSD,BUY,2025-09-30T07:55:00.000Z,0.58021,2025-09-30T09:00:00.000Z,0.58005,0.57943,0.58116,soft_exit,1.2,1.68,1.68,5.05,65,-1.68,-0.21,1,SL,0.57981,0.58001,0.57981,0.58001,,0.58015,0.58021,0.58011,0.58021,,0.58018,0.58018,0.58005,0.58005,,0.5795,0.57898,0.57798,61.35,0,0.00054,bullish,0.57878,0.57865,0.58325,65.56,0.0002,0.00072,bullish,0.57978,0.57921,0.57806,49.65,0,0.00055,bullish,0.57899,0.57875,0.58312,59.57,0.0002,0.00074,bullish
grid_20251108T112458,1,NZDUSD-2025-09-30T08:00:00.000Z-9,NZDUSD,BUY,2025-09-30T08:00:00.000Z,0.58032,2025-09-30T09:00:00.000Z,0.58005,0.57966,0.5811,soft_exit,1.2,2.69,2.69,4.04,60,-2.69,-0.41,1,SL,0.58015,0.58021,0.58011,0.58021,,0.58018,0.58032,0.58018,0.58032,,0.58018,0.58018,0.58005,0.58005,,0.57959,0.57904,0.578,63.83,0.0001,0.00054,bullish,0.57891,0.57871,0.58319,65.56,0.0002,0.00073,bullish,0.57978,0.57921,0.57806,49.65,0,0.00055,bullish,0.57899,0.57875,0.58312,59.57,0.0002,0.00074,bullish
