run_id,version,trade_id,symbol,side,entry_time,entry_price,exit_time,exit_price,sl,tp,exit_reason,risk_reward_at_open,heat_pips,mae_pips,mfe_pips,duration_minutes,profit_pips,r_multiple,soft_exit_saved,soft_exit_outcome,m5_prev_open,m5_prev_high,m5_prev_low,m5_prev_close,m5_prev_volume,m5_last_open,m5_last_high,m5_last_low,m5_last_close,m5_last_volume,m5_close_open,m5_close_high,m5_close_low,m5_close_close,m5_close_volume,m15_ema20,m15_ema50,m15_ema200,m15_rsi,m15_macd_hist,m15_atr,m15_trend,h1_ema20,h1_ema50,h1_ema200,h1_rsi,h1_macd_hist,h1_atr,h1_trend,close_m15_ema20,close_m15_ema50,close_m15_ema200,close_m15_rsi,close_m15_macd_hist,close_m15_atr,close_m15_trend,close_h1_ema20,close_h1_ema50,close_h1_ema200,close_h1_rsi,close_h1_macd_hist,close_h1_atr,close_h1_trend
grid_20251108T112458,1,GBPJPY-2025-09-26T07:00:00.000Z-0,GBPJPY,BUY,2025-09-26T07:00:00.000Z,200.16299,2025-09-26T09:15:00.000Z,200.056,199.974,200.54097,soft_exit,2,16.9,16.9,4.4,135,-10.7,-0.57,1,SL,200.017,200.089,200.011,200.07899,,200.07899,200.21001,200.06799,200.16299,,200.082,200.103,200.035,200.056,,199.94524,199.89715,199.94165,69.23,0.0248,0.08786,bullish,199.90656,199.8908,199.92551,57.61,0.0326,0.18886,bullish,200.02214,199.95071,199.95525,54.34,-0.001,0.108,bullish,199.93486,199.90411,199.92108,52.99,0.0323,0.18407,bullish
grid_20251108T112458,1,GBPJPY-2025-09-26T07:55:00.000Z-1,GBPJPY,BUY,2025-09-26T07:55:00.000Z,200.08099,2025-09-26T09:15:00.000Z,200.056,199.981,200.28098,soft_exit,2,6.3,6.3,8.2,80,-2.5,-0.25,1,SL,200.026,200.04601,199.99899,200.019,,200.02,200.09399,200.02,200.08099,,200.082,200.103,200.035,200.056,,199.97571,199.91588,199.94646,61.47,0.0145,0.09871,bullish,199.90656,199.8908,199.92551,57.61,0.0326,0.18886,bullish,200.02214,199.95071,199.95525,54.34,-0.001,0.108,bullish,199.93486,199.90411,199.92108,52.99,0.0323,0.18407,bullish
grid_20251108T112458,1,GBPJPY-2025-09-26T08:10:00.000Z-2,GBPJPY,BUY,2025-09-26T08:10:00.000Z,200.086,2025-09-26T09:15:00.000Z,200.056,200.006,200.246,soft_exit,2,6.8,6.8,7.7,65,-3,-0.37,1,SL,200.06599,200.077,200.021,200.05701,,200.05701,200.10001,200.051,200.086,,200.082,200.103,200.035,200.056,,199.98621,199.92254,199.94786,61.82,0.0126,0.09957,bullish,199.92832,199.90035,199.92379,59.51,0.039,0.18093,bullish,200.02214,199.95071,199.95525,54.34,-0.001,0.108,bullish,199.93486,199.90411,199.92108,52.99,0.0323,0.18407,bullish
grid_20251108T112458,1,GBPJPY-2025-09-26T08:50:00.000Z-3,GBPJPY,BUY,2025-09-26T08:50:00.000Z,200.089,2025-09-26T09:15:00.000Z,200.056,200.00301,200.261,soft_exit,2,5.4,5.4,7.4,25,-3.3,-0.38,1,SL,200.054,200.061,200.018,200.026,,200.026,200.106,200.023,200.089,,200.082,200.103,200.035,200.056,,200.0133,199.94139,199.95176,64.11,0.0073,0.10193,bullish,199.92832,199.90035,199.92379,59.51,0.039,0.18093,bullish,200.02214,199.95071,199.95525,54.34,-0.001,0.108,bullish,199.93486,199.90411,199.92108,52.99,0.0323,0.18407,bullish
grid_20251108T112458,1,GBPJPY-2025-09-26T08:55:00.000Z-4,GBPJPY,BUY,2025-09-26T08:55:00.000Z,200.13499,2025-09-26T09:15:00.000Z,200.056,200.00301,200.39896,soft_exit,2,10,10,2.8,20,-7.9,-0.6,1,SL,200.026,200.106,200.023,200.089,,200.089,200.15199,200.071,200.13499,,200.082,200.103,200.035,200.056,,200.0133,199.94139,199.95176,64.11,0.0073,0.10193,bullish,199.92832,199.90035,199.92379,59.51,0.039,0.18093,bullish,200.02214,199.95071,199.95525,54.34,-0.001,0.108,bullish,199.93486,199.90411,199.92108,52.99,0.0323,0.18407,bullish
grid_20251108T112458,1,GBPJPY-2025-09-26T12:50:00.000Z-5,GBPJPY,BUY,2025-09-26T12:50:00.000Z,200.123,2025-09-26T13:45:00.000Z,200.413,199.978,200.413,hard_tp,2,2.7,2.7,32,55,29,2,0,,200.04401,200.078,200.008,200.02699,,200.03101,200.14101,200.011,200.123,,200.395,200.44299,200.375,200.418,,200.03523,199.98749,199.97114,59.25,0.0025,0.11321,bullish,199.96592,199.9208,199.91664,58.02,0.0259,0.16635,bullish,200.13325,200.03773,199.98075,71.87,0.0386,0.12357,bullish,200.00878,199.9402,199.91792,65.64,0.0448,0.1765,bullish
grid_20251108T112458,1,GBPJPY-2025-09-26T15:15:00.000Z-6,GBPJPY,BUY,2025-09-26T15:15:00.000Z,200.392,2025-09-26T16:45:00.000Z,200.383,200.295,200.586,soft_exit,2,6,6,10.9,90,-0.9,-0.09,1,SL,200.33,200.369,200.321,200.325,,200.325,200.394,200.321,200.392,,200.399,200.41701,200.37601,200.383,,200.24241,200.11039,199.9955,62.87,0.0132,0.13271,bullish,200.07342,199.97276,199.91955,63.4,0.0517,0.17178,bullish,200.31589,200.17336,200.01177,57.11,-0.0038,0.10935,bullish,200.10157,199.98825,199.9205,63.05,0.0491,0.1755,bullish
grid_20251108T112458,1,GBPJPY-2025-09-26T16:00:00.000Z-7,GBPJPY,BUY,2025-09-26T16:00:00.000Z,200.442,2025-09-26T16:45:00.000Z,200.383,200.317,200.692,soft_exit,2,7,7,5.9,45,-5.9,-0.47,1,SL,200.35001,200.384,200.332,200.37601,,200.37801,200.46001,200.368,200.442,,200.399,200.41701,200.37601,200.383,,200.28211,200.14259,200.00451,63.82,0.005,0.11714,bullish,200.10157,199.98825,199.9205,63.05,0.0491,0.1755,bullish,200.31589,200.17336,200.01177,57.11,-0.0038,0.10935,bullish,200.10157,199.98825,199.9205,63.05,0.0491,0.1755,bullish
grid_20251108T112458,1,GBPJPY-2025-09-26T16:20:00.000Z-8,GBPJPY,BUY,2025-09-26T16:20:00.000Z,200.474,2025-09-26T16:45:00.000Z,200.383,200.35699,200.70802,soft_exit,2,9.8,9.8,2.7,25,-9.1,-0.78,1,SL,200.41901,200.42999,200.37199,200.42799,,200.42101,200.48199,200.42101,200.474,,200.399,200.41701,200.37601,200.383,,200.30086,200.15579,200.00779,66.81,0.0072,0.1155,bullish,200.10157,199.98825,199.9205,63.05,0.0491,0.1755,bullish,200.31589,200.17336,200.01177,57.11,-0.0038,0.10935,bullish,200.10157,199.98825,199.9205,63.05,0.0491,0.1755,bullish
grid_20251108T112458,1,GBPJPY-2025-09-29T09:55:00.000Z-9,GBPJPY,SELL,2025-09-29T09:55:00.000Z,199.586,2025-09-29T10:45:00.000Z,199.636,199.71001,199.33798,soft_exit,2,7.3,7.3,5.2,50,-5,-0.4,1,SL,199.64999,199.664,199.591,199.616,,199.616,199.63499,199.584,199.586,,199.605,199.649,199.60001,199.636,,199.784,199.96596,200.01645,30.25,-0.0123,0.1135,bearish,200.01204,200.02278,199.91858,32.22,-0.0889,0.20014,bearish,199.72499,199.91242,200.00458,35.11,0.005,0.10607,bearish,199.97537,200.00727,199.91702,34.36,-0.085,0.20107,bearish
